run_name,model_name,source_model,target_model,checkpoint_path,eval_type,corruption_name,severity,attack_type,attack_norm,epsilon,steps,num_samples,loss,clean_accuracy,adversarial_accuracy,feature_path,sample_path
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,fog,1,,,,,10000,0.853774,0.725300,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,fog,2,,,,,10000,0.990168,0.681500,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,fog,3,,,,,10000,1.219710,0.614100,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,fog,4,,,,,10000,1.517245,0.530500,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,fog,5,,,,,10000,2.238447,0.387000,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,brightness,1,,,,,10000,0.873887,0.729000,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,brightness,2,,,,,10000,0.899164,0.721700,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,brightness,3,,,,,10000,0.942328,0.709200,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,brightness,4,,,,,10000,1.004183,0.693200,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,brightness,5,,,,,10000,1.181816,0.643200,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,contrast,1,,,,,10000,0.901483,0.714100,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,contrast,2,,,,,10000,1.472881,0.561700,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,contrast,3,,,,,10000,2.083913,0.438900,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,contrast,4,,,,,10000,2.986874,0.306200,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,contrast,5,,,,,10000,4.718370,0.184900,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,elastic_transform,1,,,,,10000,1.093537,0.657600,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,elastic_transform,2,,,,,10000,1.099923,0.654800,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,elastic_transform,3,,,,,10000,1.224530,0.625300,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,elastic_transform,4,,,,,10000,1.293059,0.608400,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,elastic_transform,5,,,,,10000,1.276706,0.605900,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,pixelate,1,,,,,10000,0.898617,0.718900,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,pixelate,2,,,,,10000,0.942550,0.706300,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,pixelate,3,,,,,10000,0.963442,0.693800,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,pixelate,4,,,,,10000,1.197743,0.639400,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,pixelate,5,,,,,10000,1.466774,0.573900,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,jpeg_compression,1,,,,,10000,0.934262,0.711900,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,jpeg_compression,2,,,,,10000,0.982339,0.695100,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,jpeg_compression,3,,,,,10000,1.012271,0.687300,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,jpeg_compression,4,,,,,10000,1.038222,0.681900,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,jpeg_compression,5,,,,,10000,1.072775,0.667900,,,
