run_name,model_name,source_model,target_model,checkpoint_path,eval_type,corruption_name,severity,attack_type,attack_norm,epsilon,steps,num_samples,loss,clean_accuracy,adversarial_accuracy,feature_path,sample_path
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,frost,1,,,,,10000,0.969676,0.690100,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,frost,2,,,,,10000,1.167430,0.636000,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,frost,3,,,,,10000,1.511392,0.547100,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,frost,4,,,,,10000,1.542982,0.543300,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,frost,5,,,,,10000,1.923592,0.456500,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,fog,1,,,,,10000,0.875528,0.716600,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,fog,2,,,,,10000,1.054698,0.661000,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,fog,3,,,,,10000,1.315279,0.588300,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,fog,4,,,,,10000,1.635790,0.506200,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,fog,5,,,,,10000,2.342400,0.356600,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,brightness,1,,,,,10000,0.862275,0.729900,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,brightness,2,,,,,10000,0.889970,0.721300,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,brightness,3,,,,,10000,0.936512,0.710600,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,brightness,4,,,,,10000,1.005075,0.690300,,,
