run_name,model_name,source_model,target_model,checkpoint_path,eval_type,corruption_name,severity,attack_type,attack_norm,epsilon,steps,num_samples,loss,clean_accuracy,adversarial_accuracy,feature_path,sample_path
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,brightness,3,,,,,10000,0.328510,0.891400,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,brightness,4,,,,,10000,0.360625,0.882400,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,brightness,5,,,,,10000,0.455954,0.851300,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,contrast,1,,,,,10000,0.302630,0.895900,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,contrast,2,,,,,10000,0.412533,0.860400,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,contrast,3,,,,,10000,0.525196,0.824200,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,contrast,4,,,,,10000,0.754767,0.752600,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,contrast,5,,,,,10000,1.938628,0.426100,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,elastic_transform,1,,,,,10000,0.413142,0.859400,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,elastic_transform,2,,,,,10000,0.399042,0.863900,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,elastic_transform,3,,,,,10000,0.460805,0.848000,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,elastic_transform,4,,,,,10000,0.677452,0.779600,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,elastic_transform,5,,,,,10000,0.938720,0.706000,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,pixelate,1,,,,,10000,0.342158,0.884800,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,pixelate,2,,,,,10000,0.434611,0.855400,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,pixelate,3,,,,,10000,0.506604,0.836100,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,pixelate,4,,,,,10000,0.896450,0.734800,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,pixelate,5,,,,,10000,1.667008,0.581200,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,jpeg_compression,1,,,,,10000,0.520545,0.826000,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,jpeg_compression,2,,,,,10000,0.667884,0.780600,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,jpeg_compression,3,,,,,10000,0.717546,0.765900,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,jpeg_compression,4,,,,,10000,0.788969,0.745000,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,jpeg_compression,5,,,,,10000,0.894943,0.715600,,,
